Student ID,Age,Gender,Grade Level,Parental Education Level,Household Income,School Type,School Location,Average Exam Score,Attendance Rate,Internet Access at Home,Participation in Extracurricular Activities,Special Education Needs
S03959,16,Non-binary,Grade 1,High School,60k-100k,Public,Urban,59.2,95.8,Yes,No,Yes
S03960,8,Female,Grade 6,Master's,60k-100k,Public,Urban,78.2,89.5,Yes,Yes,Yes
S03961,8,Female,Grade 7,High School,<30k,Private,Rural,81,77.3,Yes,No,No
S03962,9,Non-binary,Grade 7,PhD,30k-60k,Private,Rural,64.5,90.9,No,No,Yes
S03963,16,Female,Grade 8,PhD,<30k,Public,Urban,93.9,96.8,Yes,No,No
S03964,16,Non-binary,Grade 12,Master's,30k-60k,Private,Rural,57.3,75.7,No,Yes,No
S03965,9,Male,Grade 6,Bachelor's,>150k,Private,Urban,58,90,Yes,Yes,Yes
S03966,12,Male,Grade 8,High School,30k-60k,Public,Urban,59.8,79.5,No,No,Yes
S03967,17,Male,Grade 8,High School,60k-100k,Private,Rural,68.7,73.6,No,No,Yes
S03968,7,Male,Grade 8,PhD,60k-100k,Public,Urban,87.1,72.7,No,No,Yes
S03969,17,Male,Grade 8,PhD,30k-60k,Private,Rural,87.4,75.7,Yes,Yes,No
S03970,8,Female,Grade 2,High School,60k-100k,Private,Rural,94.1,88.6,No,No,Yes
S03971,16,Female,Grade 7,High School,100k-150k,Public,Rural,54.4,94.9,Yes,No,Yes
S03972,16,Non-binary,Grade 3,PhD,60k-100k,Private,Rural,92.6,89.2,No,Yes,Yes
S03973,8,Non-binary,Grade 3,High School,60k-100k,Public,Urban,88.1,97.1,Yes,No,No
S03974,10,Non-binary,Grade 1,PhD,<30k,Private,Urban,91.4,97.7,Yes,No,Yes
S03975,9,Male,Grade 9,PhD,<30k,Private,Rural,82.4,89.3,Yes,Yes,No
S03976,10,Non-binary,Grade 11,PhD,<30k,Private,Rural,92.8,98.4,No,Yes,Yes
S03977,8,Female,Grade 6,High School,30k-60k,Public,Rural,58.3,97.8,Yes,No,Yes
S03978,10,Non-binary,Grade 4,PhD,30k-60k,Public,Urban,56.4,83.7,No,Yes,No
S03979,13,Female,Grade 11,Bachelor's,>150k,Private,Urban,57.9,94.2,Yes,No,No
S03980,13,Female,Grade 1,Bachelor's,30k-60k,Private,Rural,77.3,92.6,Yes,Yes,No
S03981,17,Non-binary,Grade 7,PhD,<30k,Public,Urban,85.7,83.5,No,Yes,Yes
S03982,9,Female,Grade 5,High School,30k-60k,Private,Rural,70.4,72.6,Yes,No,Yes
S03983,12,Non-binary,Grade 6,PhD,>150k,Private,Rural,65.3,71.3,No,Yes,No
S03984,17,Male,Grade 11,Bachelor's,30k-60k,Private,Rural,65.6,75.1,Yes,Yes,Yes
S03985,7,Female,Grade 2,PhD,30k-60k,Public,Rural,94.9,71.2,Yes,Yes,No
S03986,17,Non-binary,Grade 1,Master's,<30k,Private,Rural,98.4,99.7,Yes,Yes,No
S03987,13,Female,Grade 2,Bachelor's,30k-60k,Public,Rural,77.7,82.8,Yes,No,No
S03988,16,Non-binary,Grade 12,Bachelor's,>150k,Public,Urban,84.1,96.6,No,Yes,No
S03989,10,Non-binary,Grade 11,Master's,<30k,Public,Urban,68.9,77.1,No,No,Yes
S03990,13,Female,Grade 12,High School,>150k,Public,Rural,60.3,99.9,No,Yes,No
S03991,15,Female,Grade 7,Master's,<30k,Public,Rural,99.3,82.7,Yes,Yes,Yes
S03992,14,Non-binary,Grade 9,High School,100k-150k,Public,Urban,65.4,87.2,Yes,No,Yes
S03993,10,Female,Grade 2,Master's,>150k,Private,Rural,88.5,94.6,No,No,Yes
S03994,11,Non-binary,Grade 12,Bachelor's,>150k,Private,Urban,61.3,86,No,No,Yes
S03995,6,Non-binary,Grade 9,PhD,>150k,Public,Rural,57.6,91.6,Yes,No,No
S03996,8,Female,Grade 11,High School,>150k,Public,Urban,64,75,No,Yes,Yes
S03997,6,Non-binary,Grade 6,Bachelor's,<30k,Public,Urban,56.1,86.2,Yes,No,Yes
S03998,9,Female,Grade 5,PhD,100k-150k,Public,Urban,99,84.9,Yes,No,No
S03999,8,Non-binary,Grade 6,PhD,60k-100k,Private,Rural,78.1,79.5,No,No,No
S04000,6,Non-binary,Grade 11,Master's,<30k,Public,Rural,85.7,82.4,No,Yes,No
S04001,11,Female,Grade 3,PhD,60k-100k,Private,Rural,63.8,94.9,Yes,Yes,Yes
S04002,11,Non-binary,Grade 3,PhD,60k-100k,Public,Rural,74.7,97.7,No,No,Yes
S04003,11,Non-binary,Grade 2,PhD,>150k,Private,Rural,87.4,71.2,Yes,Yes,No
S04004,6,Female,Grade 4,High School,100k-150k,Private,Rural,99.2,84.7,Yes,No,Yes
S04005,16,Male,Grade 8,Master's,60k-100k,Private,Urban,61.8,78,Yes,Yes,No
S04006,9,Non-binary,Grade 2,High School,60k-100k,Private,Urban,88.8,77.6,Yes,Yes,No
S04007,16,Male,Grade 10,High School,>150k,Public,Urban,83.5,76.3,No,Yes,No
S04008,13,Male,Grade 9,High School,100k-150k,Private,Rural,57.2,95.6,No,Yes,Yes
S04009,16,Male,Grade 7,Master's,60k-100k,Private,Rural,92.2,86.5,Yes,No,No
S04010,10,Male,Grade 11,High School,100k-150k,Public,Rural,78.5,81,Yes,Yes,Yes
S04011,13,Male,Grade 2,PhD,60k-100k,Private,Rural,93.2,82.9,Yes,Yes,No
S04012,13,Non-binary,Grade 10,Bachelor's,<30k,Public,Rural,84,82.3,No,No,Yes
S04013,12,Male,Grade 3,PhD,60k-100k,Public,Rural,91.7,97.4,No,No,No
S04014,12,Male,Grade 2,PhD,<30k,Public,Rural,59.3,87.2,Yes,No,Yes
S04015,15,Male,Grade 12,Master's,<30k,Public,Rural,97.7,85.1,No,Yes,Yes
S04016,11,Male,Grade 7,Bachelor's,60k-100k,Private,Rural,84,76.8,No,Yes,Yes
S04017,16,Female,Grade 5,Master's,>150k,Public,Urban,86,90,Yes,No,Yes
S04018,16,Non-binary,Grade 3,Master's,100k-150k,Private,Urban,55.7,75.6,Yes,Yes,Yes
S04019,9,Male,Grade 2,PhD,<30k,Public,Rural,89.4,80.8,Yes,No,Yes
S04020,12,Female,Grade 7,PhD,>150k,Public,Urban,96.7,76.8,Yes,Yes,No
S04021,8,Female,Grade 5,Bachelor's,<30k,Private,Rural,67.7,78.9,Yes,No,Yes
S04022,17,Female,Grade 10,Master's,30k-60k,Public,Urban,66.3,78.1,No,Yes,Yes
S04023,13,Male,Grade 6,Master's,>150k,Private,Rural,95.6,85.3,Yes,Yes,Yes
S04024,11,Non-binary,Grade 3,Bachelor's,100k-150k,Private,Rural,81,75.3,No,Yes,No
S04025,10,Non-binary,Grade 3,Master's,60k-100k,Public,Urban,96.4,89.2,No,Yes,Yes
S04026,6,Non-binary,Grade 11,Bachelor's,60k-100k,Public,Urban,89.3,80.1,Yes,No,No
S04027,16,Female,Grade 5,High School,100k-150k,Private,Rural,51.5,85.2,No,No,No
S04028,16,Non-binary,Grade 5,Master's,60k-100k,Public,Urban,57,91.6,Yes,Yes,Yes
S04029,15,Female,Grade 10,Bachelor's,>150k,Private,Rural,89,77.5,Yes,Yes,Yes
S04030,10,Non-binary,Grade 7,High School,30k-60k,Public,Urban,93,87.2,Yes,Yes,No
S04031,16,Male,Grade 8,Master's,>150k,Private,Urban,86.1,94.6,No,No,No
S04032,11,Non-binary,Grade 6,PhD,60k-100k,Private,Urban,84.8,89.7,Yes,Yes,No
S04033,6,Non-binary,Grade 5,Master's,100k-150k,Public,Urban,51.5,90.2,Yes,Yes,Yes
S04034,7,Female,Grade 3,PhD,>150k,Private,Urban,56.1,98.7,Yes,Yes,Yes
S04035,14,Female,Grade 4,High School,100k-150k,Public,Urban,74.6,71.4,Yes,No,No
S04036,8,Non-binary,Grade 12,PhD,>150k,Private,Urban,96.4,87.6,No,Yes,No
S04037,6,Non-binary,Grade 2,Bachelor's,60k-100k,Private,Rural,55.5,99.8,Yes,Yes,No
S04038,13,Non-binary,Grade 4,Bachelor's,100k-150k,Private,Urban,96.1,90.3,No,Yes,Yes
S04039,7,Male,Grade 9,Bachelor's,>150k,Private,Urban,80.8,71.1,No,Yes,No
S04040,12,Female,Grade 8,Bachelor's,<30k,Public,Rural,56.5,73.6,No,No,No
S04041,10,Non-binary,Grade 1,PhD,30k-60k,Public,Urban,55,85.5,Yes,Yes,Yes
S04042,13,Male,Grade 2,Master's,<30k,Public,Rural,73.6,99.5,No,Yes,Yes
S04043,13,Female,Grade 2,Master's,<30k,Public,Rural,63.5,78.4,No,No,No
S04044,14,Female,Grade 11,PhD,60k-100k,Private,Rural,53.9,79.2,No,No,No
S04045,7,Male,Grade 4,Bachelor's,60k-100k,Private,Rural,53.5,97.3,Yes,No,No
S04046,9,Male,Grade 1,High School,60k-100k,Private,Urban,56.8,85.3,Yes,Yes,No
S04047,11,Non-binary,Grade 6,High School,30k-60k,Public,Rural,72.3,97.4,Yes,Yes,No
S04048,17,Female,Grade 2,Master's,60k-100k,Private,Rural,93,75.7,No,Yes,No
S04049,10,Female,Grade 9,PhD,<30k,Private,Urban,88.6,72.4,Yes,Yes,No
S04050,17,Non-binary,Grade 12,PhD,100k-150k,Private,Urban,62.5,80.1,No,No,Yes
S04051,15,Male,Grade 11,Master's,30k-60k,Private,Urban,91.2,72.3,Yes,No,No
S04052,15,Female,Grade 8,High School,30k-60k,Private,Urban,70.1,99.6,Yes,Yes,Yes
S04053,17,Male,Grade 5,High School,<30k,Private,Urban,90.9,81.5,Yes,Yes,Yes
S04054,10,Female,Grade 1,PhD,30k-60k,Private,Rural,90.9,85.8,Yes,No,No
S04055,13,Male,Grade 2,PhD,30k-60k,Private,Urban,70.6,87.9,No,No,Yes
S04056,6,Female,Grade 1,Bachelor's,<30k,Public,Urban,77.9,93.7,Yes,Yes,Yes
S04057,12,Male,Grade 4,Master's,100k-150k,Private,Urban,61.3,94.5,Yes,Yes,No
S04058,9,Female,Grade 3,PhD,100k-150k,Public,Urban,76.9,98.9,Yes,Yes,No
S04059,15,Male,Grade 5,Bachelor's,30k-60k,Public,Urban,69.1,85.9,No,No,No
S04060,11,Non-binary,Grade 11,High School,<30k,Private,Rural,94.4,89.2,Yes,Yes,No
S04061,13,Non-binary,Grade 9,High School,100k-150k,Private,Urban,81.2,76.1,No,No,No
S04062,7,Male,Grade 10,Bachelor's,<30k,Public,Urban,83.9,91.3,Yes,No,Yes
S04063,16,Male,Grade 10,Bachelor's,>150k,Public,Urban,51.9,96.7,Yes,Yes,Yes
S04064,13,Female,Grade 2,PhD,100k-150k,Private,Rural,76.1,71.1,Yes,No,Yes
S04065,10,Male,Grade 8,Bachelor's,30k-60k,Private,Urban,67,87.3,No,No,Yes
S04066,7,Female,Grade 4,Master's,60k-100k,Public,Urban,59,71.1,Yes,No,No
S04067,7,Male,Grade 8,High School,>150k,Private,Urban,87.9,76.6,No,Yes,Yes
S04068,11,Non-binary,Grade 9,High School,100k-150k,Private,Urban,94,99.1,No,No,No
S04069,15,Non-binary,Grade 3,High School,30k-60k,Public,Urban,63.7,97.9,No,No,Yes
S04070,13,Male,Grade 9,Bachelor's,>150k,Public,Urban,83.6,93.6,Yes,Yes,No
S04071,10,Female,Grade 1,High School,30k-60k,Public,Urban,67.1,78.8,Yes,Yes,No
S04072,13,Non-binary,Grade 5,Bachelor's,>150k,Private,Rural,90.8,94.4,No,Yes,No
S04073,15,Female,Grade 9,PhD,30k-60k,Public,Rural,81.4,77.5,Yes,Yes,No
S04074,17,Female,Grade 8,High School,60k-100k,Private,Rural,79.1,88.7,Yes,No,No
S04075,12,Male,Grade 5,High School,60k-100k,Public,Rural,66.9,81.6,No,No,Yes
S04076,17,Female,Grade 7,PhD,30k-60k,Public,Urban,100,92.7,Yes,Yes,No
S04077,17,Male,Grade 6,Master's,100k-150k,Private,Rural,95.2,91.1,Yes,No,No
S04078,7,Non-binary,Grade 4,Bachelor's,60k-100k,Public,Rural,75.3,79.5,No,No,No
S04079,15,Non-binary,Grade 6,High School,100k-150k,Private,Rural,60.2,90,Yes,No,No
S04080,14,Female,Grade 9,PhD,>150k,Private,Rural,90.3,93.6,Yes,Yes,Yes
S04081,15,Female,Grade 4,Master's,100k-150k,Private,Urban,68.5,70.8,Yes,No,Yes
S04082,16,Male,Grade 8,Master's,>150k,Public,Urban,85.5,70.8,Yes,No,No
S04083,16,Non-binary,Grade 7,Bachelor's,30k-60k,Private,Rural,85.7,76.4,Yes,No,No
S04084,15,Male,Grade 9,PhD,30k-60k,Public,Urban,89,78.3,No,No,Yes
S04085,6,Female,Grade 1,PhD,100k-150k,Private,Rural,64.5,73.2,No,Yes,No
S04086,6,Male,Grade 10,Master's,<30k,Public,Urban,86.9,70.8,Yes,No,No
S04087,12,Non-binary,Grade 6,Bachelor's,30k-60k,Public,Rural,87.2,95.1,No,No,Yes
S04088,16,Male,Grade 5,Master's,100k-150k,Private,Urban,54.9,97.7,Yes,Yes,No
S04089,11,Non-binary,Grade 7,Bachelor's,60k-100k,Public,Rural,90.3,91.4,No,Yes,No
S04090,10,Female,Grade 2,Master's,30k-60k,Private,Rural,89.4,97.9,No,No,No
S04091,7,Male,Grade 1,Bachelor's,<30k,Private,Urban,61.2,92.1,Yes,No,Yes
S04092,8,Female,Grade 10,PhD,30k-60k,Private,Urban,72.4,76,No,Yes,Yes
S04093,17,Male,Grade 9,Master's,100k-150k,Public,Urban,56.4,72.4,Yes,Yes,No
S04094,16,Female,Grade 5,PhD,<30k,Private,Rural,80.7,97.7,No,Yes,No
S04095,6,Female,Grade 5,High School,30k-60k,Public,Urban,87.2,80.2,Yes,Yes,No
S04096,15,Non-binary,Grade 2,PhD,60k-100k,Public,Urban,92.8,96.9,Yes,No,No
S04097,6,Non-binary,Grade 2,High School,100k-150k,Private,Rural,57,83.5,No,Yes,No
S04098,12,Female,Grade 10,PhD,>150k,Public,Rural,97.6,97.4,No,No,Yes
S04099,7,Male,Grade 10,Master's,>150k,Public,Urban,69.3,89.8,No,Yes,Yes
S04100,16,Non-binary,Grade 4,PhD,30k-60k,Public,Urban,97.9,75.6,Yes,No,No
S04101,15,Non-binary,Grade 11,PhD,<30k,Private,Rural,74.8,82.4,No,No,No
S04102,7,Male,Grade 2,Bachelor's,60k-100k,Private,Rural,52.1,84.2,No,No,Yes
S04103,6,Non-binary,Grade 9,Master's,>150k,Private,Urban,95.3,75.5,Yes,No,Yes
S04104,8,Non-binary,Grade 5,Bachelor's,100k-150k,Public,Rural,67.2,74.7,No,No,No
S04105,13,Non-binary,Grade 12,Master's,100k-150k,Public,Urban,97.1,78.1,No,No,Yes
S04106,12,Non-binary,Grade 1,Master's,<30k,Private,Rural,74.1,99.5,Yes,Yes,Yes
S04107,13,Non-binary,Grade 7,PhD,30k-60k,Private,Urban,53.6,71.2,Yes,No,No
S04108,12,Female,Grade 12,Bachelor's,100k-150k,Private,Urban,62.8,76.6,No,Yes,No
S04109,10,Male,Grade 1,Bachelor's,60k-100k,Public,Urban,77.5,82,No,Yes,Yes
S04110,17,Female,Grade 11,PhD,>150k,Private,Rural,96,98.3,Yes,Yes,Yes
S04111,13,Male,Grade 9,Master's,60k-100k,Public,Urban,53.8,71.1,No,Yes,No
S04112,16,Male,Grade 10,Master's,30k-60k,Public,Rural,54.3,89.4,Yes,Yes,No
S04113,12,Non-binary,Grade 1,Master's,30k-60k,Private,Urban,86.7,75.2,No,Yes,No
S04114,7,Female,Grade 7,Master's,<30k,Private,Urban,80.2,71.4,Yes,No,Yes
S04115,12,Non-binary,Grade 2,Bachelor's,60k-100k,Private,Rural,60.6,81.1,No,Yes,Yes
S04116,10,Male,Grade 12,Bachelor's,>150k,Public,Urban,71,87.8,Yes,Yes,Yes
S04117,14,Female,Grade 7,Bachelor's,60k-100k,Public,Rural,68.3,98.4,No,Yes,Yes
S04118,10,Male,Grade 7,High School,100k-150k,Private,Urban,77.5,96.9,Yes,Yes,No
S04119,9,Female,Grade 1,High School,<30k,Private,Rural,53.8,76.3,Yes,No,No
S04120,7,Female,Grade 3,Master's,60k-100k,Public,Rural,87.7,96.6,Yes,Yes,No
S04121,8,Male,Grade 2,Master's,100k-150k,Private,Urban,51,94.7,No,Yes,Yes
S04122,6,Male,Grade 2,High School,30k-60k,Private,Rural,76.7,76.9,Yes,No,No
S04123,10,Male,Grade 8,PhD,<30k,Private,Rural,90.5,90.1,No,Yes,No
S04124,10,Male,Grade 5,High School,<30k,Public,Rural,84.5,90.8,No,Yes,Yes
S04125,17,Non-binary,Grade 1,Bachelor's,<30k,Private,Rural,54.3,93.2,No,Yes,No
S04126,12,Female,Grade 12,Master's,>150k,Private,Urban,67.1,97.1,Yes,No,Yes
S04127,6,Female,Grade 1,Master's,60k-100k,Public,Urban,96.1,98.2,No,Yes,Yes
S04128,16,Female,Grade 3,High School,60k-100k,Public,Urban,90.6,73.5,No,Yes,No
S04129,11,Male,Grade 6,High School,<30k,Private,Urban,82.8,96.6,Yes,Yes,No
S04130,14,Female,Grade 9,Master's,>150k,Public,Urban,71.5,75.6,No,Yes,No
S04131,6,Male,Grade 3,Bachelor's,100k-150k,Private,Urban,94.4,98.1,No,Yes,Yes
S04132,14,Male,Grade 10,High School,100k-150k,Public,Urban,90.4,79.1,No,No,No
S04133,8,Female,Grade 8,Master's,<30k,Public,Rural,61.4,86.3,Yes,Yes,Yes
S04134,12,Non-binary,Grade 3,Master's,>150k,Public,Urban,72.8,77.6,Yes,No,No
S04135,11,Male,Grade 12,PhD,100k-150k,Public,Rural,93,98.6,No,Yes,Yes
S04136,9,Female,Grade 5,Master's,100k-150k,Public,Rural,80.9,91,No,Yes,No
S04137,16,Male,Grade 4,Bachelor's,60k-100k,Private,Rural,81.1,95.5,No,Yes,Yes
S04138,15,Female,Grade 11,Bachelor's,100k-150k,Public,Rural,89.7,86.6,No,Yes,No
S04139,6,Male,Grade 5,Bachelor's,60k-100k,Public,Urban,70.8,90.4,No,No,Yes
S04140,8,Male,Grade 7,PhD,>150k,Private,Urban,81.3,93.6,Yes,Yes,No
S04141,10,Male,Grade 2,PhD,30k-60k,Private,Urban,87.4,86.2,Yes,No,No
S04142,13,Female,Grade 6,PhD,30k-60k,Private,Rural,65,91.2,Yes,Yes,No
S04143,14,Male,Grade 1,Master's,100k-150k,Public,Rural,65.4,83.8,No,No,Yes
S04144,8,Non-binary,Grade 7,Master's,60k-100k,Public,Rural,79.7,88,Yes,Yes,No
S04145,7,Non-binary,Grade 9,Master's,100k-150k,Public,Rural,57.9,81,No,Yes,No
S04146,10,Female,Grade 4,High School,30k-60k,Public,Rural,77.8,99.2,No,No,No
S04147,6,Female,Grade 11,Master's,60k-100k,Private,Urban,68,73.2,Yes,No,No
S04148,10,Male,Grade 6,High School,60k-100k,Public,Urban,80.3,74.6,Yes,No,No
S04149,13,Female,Grade 11,High School,30k-60k,Private,Urban,59.2,97.8,No,No,No
S04150,10,Male,Grade 1,Bachelor's,>150k,Private,Urban,83.6,87.2,Yes,No,No
S04151,8,Male,Grade 10,Master's,30k-60k,Public,Urban,76.9,85.9,Yes,No,No
S04152,9,Male,Grade 6,Master's,100k-150k,Private,Rural,94.6,88.7,No,Yes,No
S04153,8,Male,Grade 10,PhD,60k-100k,Private,Rural,81.1,84.4,No,Yes,Yes
S04154,10,Female,Grade 6,High School,100k-150k,Public,Urban,77.3,74.4,No,No,Yes
S04155,9,Female,Grade 4,Master's,>150k,Public,Urban,90.6,74.6,Yes,Yes,Yes
S04156,10,Male,Grade 4,Bachelor's,30k-60k,Private,Urban,61.5,97.5,Yes,No,No
S04157,7,Non-binary,Grade 4,High School,>150k,Private,Rural,66,89.9,No,Yes,Yes
S04158,17,Non-binary,Grade 9,High School,>150k,Private,Urban,60.2,80.2,Yes,No,No
S04159,12,Female,Grade 12,Bachelor's,>150k,Private,Urban,86.3,77.4,Yes,No,No
S04160,10,Male,Grade 10,Bachelor's,<30k,Public,Rural,52.1,84.9,No,No,No
S04161,9,Non-binary,Grade 1,PhD,>150k,Public,Urban,81.8,84.7,No,No,Yes
S04162,6,Female,Grade 5,High School,100k-150k,Public,Urban,51.1,88.3,No,No,No
S04163,15,Non-binary,Grade 9,PhD,>150k,Public,Urban,90.7,83.8,No,Yes,Yes
S04164,13,Non-binary,Grade 10,PhD,<30k,Public,Rural,72.3,97.8,No,No,Yes
S04165,8,Female,Grade 6,PhD,>150k,Private,Urban,54.3,98.2,Yes,No,Yes
S04166,10,Non-binary,Grade 3,Bachelor's,60k-100k,Public,Rural,60.2,85.3,Yes,Yes,No
S04167,10,Male,Grade 3,Bachelor's,30k-60k,Public,Urban,85.5,81.3,Yes,Yes,No
S04168,12,Male,Grade 7,Bachelor's,100k-150k,Public,Urban,94.5,96.4,Yes,No,No
S04169,11,Female,Grade 3,Master's,30k-60k,Public,Rural,76.9,79.3,No,Yes,No
S04170,15,Female,Grade 11,Bachelor's,100k-150k,Public,Urban,76.7,97.5,Yes,Yes,No
S04171,11,Non-binary,Grade 3,PhD,30k-60k,Public,Rural,87.8,99.6,No,No,No
S04172,9,Female,Grade 4,Master's,>150k,Private,Rural,73.9,93.3,No,No,No
S04173,16,Male,Grade 8,High School,100k-150k,Private,Rural,78.9,79.9,Yes,Yes,Yes
S04174,9,Female,Grade 5,PhD,30k-60k,Public,Rural,51.7,84.9,Yes,No,Yes
S04175,14,Male,Grade 9,PhD,60k-100k,Public,Urban,66.7,72.6,Yes,Yes,No
S04176,6,Female,Grade 12,Bachelor's,60k-100k,Public,Rural,83,85.2,No,Yes,Yes
S04177,11,Female,Grade 10,Master's,100k-150k,Public,Urban,89.2,73.1,Yes,No,Yes
S04178,6,Non-binary,Grade 11,Bachelor's,30k-60k,Public,Urban,66.2,80.5,No,Yes,Yes
S04179,17,Male,Grade 8,PhD,>150k,Public,Urban,76.5,77,No,Yes,No
S04180,15,Male,Grade 7,High School,100k-150k,Private,Rural,75.1,94,Yes,Yes,Yes
S04181,13,Female,Grade 11,High School,<30k,Private,Urban,73.9,78.8,Yes,No,No
S04182,7,Non-binary,Grade 3,High School,<30k,Public,Rural,87.2,78.8,Yes,No,Yes
S04183,16,Male,Grade 7,PhD,>150k,Private,Urban,74.4,91.4,No,No,Yes
S04184,9,Male,Grade 6,Bachelor's,>150k,Public,Urban,54.6,77.2,Yes,Yes,No
S04185,14,Male,Grade 9,Bachelor's,<30k,Private,Rural,77.3,73.8,Yes,No,Yes
S04186,6,Non-binary,Grade 10,PhD,60k-100k,Public,Urban,62.6,95.6,No,No,Yes
S04187,15,Non-binary,Grade 5,Bachelor's,60k-100k,Public,Rural,78.9,78.5,No,No,No
S04188,10,Male,Grade 12,Master's,100k-150k,Private,Rural,57.8,81.4,No,Yes,No
S04189,6,Female,Grade 6,Bachelor's,>150k,Private,Urban,80.9,96.6,No,Yes,No
S04190,6,Male,Grade 9,PhD,100k-150k,Public,Rural,87.3,99.4,Yes,Yes,Yes
S04191,15,Female,Grade 10,Master's,100k-150k,Public,Urban,81,78.3,No,No,Yes
S04192,9,Female,Grade 11,Master's,30k-60k,Public,Rural,92.2,70.7,Yes,No,Yes
S04193,9,Non-binary,Grade 5,Master's,<30k,Private,Rural,79.6,76.1,No,No,No
S04194,12,Non-binary,Grade 5,PhD,60k-100k,Private,Rural,61.7,75.9,Yes,Yes,No
S04195,17,Female,Grade 1,PhD,30k-60k,Public,Urban,65.8,82.9,No,Yes,Yes
S04196,17,Female,Grade 9,Master's,100k-150k,Public,Urban,92.3,91,No,Yes,Yes
S04197,6,Non-binary,Grade 6,PhD,60k-100k,Private,Urban,56.5,88.7,No,Yes,No
S04198,7,Non-binary,Grade 3,Bachelor's,<30k,Public,Urban,77.9,73.7,Yes,No,Yes
S04199,9,Female,Grade 7,PhD,<30k,Public,Urban,70.1,98.8,Yes,Yes,No
S04200,13,Male,Grade 8,Master's,>150k,Private,Rural,99.1,85.6,Yes,Yes,Yes
S04201,10,Non-binary,Grade 10,Bachelor's,>150k,Private,Rural,58.3,74,No,No,Yes
S04202,6,Male,Grade 12,High School,100k-150k,Private,Urban,53,95.4,Yes,Yes,Yes
S04203,13,Female,Grade 10,Master's,>150k,Private,Urban,53.5,76,No,Yes,No
S04204,13,Non-binary,Grade 5,Master's,>150k,Private,Rural,88.9,78.6,Yes,No,Yes
S04205,15,Female,Grade 1,Master's,30k-60k,Public,Rural,98.3,79.1,Yes,Yes,Yes
S04206,17,Non-binary,Grade 12,PhD,<30k,Private,Urban,61.7,78.7,Yes,No,Yes
S04207,14,Male,Grade 2,Master's,30k-60k,Private,Rural,95.2,74.3,No,No,No
S04208,16,Male,Grade 7,Bachelor's,60k-100k,Public,Urban,86.6,80.6,No,No,Yes
S04209,14,Female,Grade 5,PhD,30k-60k,Public,Urban,60.4,97.2,No,Yes,Yes
S04210,9,Female,Grade 4,Master's,30k-60k,Private,Rural,52,82.7,No,Yes,Yes
S04211,14,Non-binary,Grade 11,Master's,<30k,Private,Rural,91.3,95.6,Yes,No,Yes
S04212,12,Male,Grade 5,Master's,60k-100k,Private,Rural,86.4,93.3,Yes,Yes,No
S04213,6,Non-binary,Grade 12,High School,30k-60k,Public,Rural,55.1,71.4,Yes,No,Yes
S04214,12,Male,Grade 5,Bachelor's,>150k,Private,Urban,77.5,80.2,No,Yes,No
S04215,9,Non-binary,Grade 8,Bachelor's,>150k,Public,Urban,84.6,72.3,No,Yes,No
S04216,14,Non-binary,Grade 10,High School,>150k,Public,Urban,50.2,93.5,Yes,No,Yes
S04217,7,Non-binary,Grade 5,Master's,30k-60k,Private,Urban,90.1,91.2,Yes,Yes,No
S04218,17,Non-binary,Grade 8,High School,<30k,Private,Urban,70.9,73.8,Yes,Yes,Yes
S04219,17,Non-binary,Grade 7,High School,>150k,Private,Urban,62.7,98.3,No,Yes,Yes
S04220,17,Female,Grade 6,High School,60k-100k,Public,Rural,79.9,81.3,No,Yes,No
S04221,11,Non-binary,Grade 3,Bachelor's,30k-60k,Public,Rural,83.3,88.2,Yes,Yes,Yes
S04222,10,Female,Grade 5,PhD,30k-60k,Private,Urban,89.1,91.5,Yes,No,No
S04223,17,Female,Grade 12,PhD,<30k,Private,Urban,93.5,82.8,No,No,No
S04224,10,Female,Grade 11,PhD,60k-100k,Public,Urban,86.3,97.8,No,Yes,No
S04225,13,Non-binary,Grade 9,Master's,100k-150k,Public,Urban,95.6,76,Yes,No,No
S04226,17,Male,Grade 9,Bachelor's,60k-100k,Private,Rural,84.9,75.6,Yes,No,No
S04227,14,Female,Grade 1,Bachelor's,<30k,Public,Rural,57.7,83.6,Yes,No,No
S04228,7,Non-binary,Grade 6,High School,<30k,Private,Urban,84.6,86.6,No,Yes,Yes
S04229,6,Male,Grade 5,PhD,>150k,Private,Rural,80.9,70.7,Yes,No,No
S04230,8,Male,Grade 9,PhD,60k-100k,Public,Rural,82.6,71.4,No,No,Yes
S04231,17,Non-binary,Grade 11,Bachelor's,>150k,Public,Urban,98.7,96.4,Yes,Yes,Yes
S04232,16,Female,Grade 3,High School,100k-150k,Private,Rural,81.9,95.7,No,Yes,Yes
S04233,12,Non-binary,Grade 12,Bachelor's,>150k,Public,Rural,79.1,87,No,Yes,No
S04234,17,Female,Grade 2,High School,100k-150k,Public,Urban,91.2,89.4,Yes,Yes,Yes
S04235,17,Male,Grade 5,Bachelor's,100k-150k,Public,Rural,52.4,92.4,No,Yes,Yes
S04236,17,Male,Grade 4,PhD,<30k,Private,Urban,64.1,76.4,Yes,Yes,Yes
S04237,14,Female,Grade 9,Bachelor's,100k-150k,Private,Rural,75.3,84.2,No,Yes,Yes
S04238,9,Female,Grade 9,PhD,100k-150k,Public,Rural,64.2,83.4,Yes,No,Yes
S04239,7,Female,Grade 1,Master's,30k-60k,Private,Urban,68.7,83,Yes,Yes,Yes
